DB_Object_Symbol,GO_ID,namespace,name,def
Kdm3a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm16,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Phf19,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ing5,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm16,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat2b,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Smarca1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Clock,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat5,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat2b,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ing2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Crebbp,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Pbrm1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prmt2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ing2,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Prdm11,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Kat6a,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Rnf20,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ep300,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Hdac4,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Cxxc1,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Ep300,GO:0045893,biological_process,"positive regulation of transcription, DNA-templated","""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]"
Jmjd4,GO:0045905,biological_process,positive regulation of translational termination,"""Any process that activates or increases the frequency, rate or extent of translational termination."" [GOC:go_curators]"
Ncoa1,GO:0045925,biological_process,positive regulation of female receptivity,"""Any process that activates or increases the receptiveness of a female to male advances."" [GOC:go_curators]"
Ing5,GO:0045926,biological_process,negative regulation of growth,"""Any process that stops, prevents or reduces the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]"
Ing4,GO:0045926,biological_process,negative regulation of growth,"""Any process that stops, prevents or reduces the rate or extent of growth, the increase in size or mass of all or part of an organism."" [GOC:go_curators]"
Usp22,GO:0045931,biological_process,positive regulation of mitotic cell cycle,"""Any process that activates or increases the rate or extent of progression through the mitotic cell cycle."" [GOC:dph, GOC:go_curators, GOC:tb]"
Taf1,GO:0045943,biological_process,positive regulation of transcription by RNA polymerase I,"""Any process that activates or increases the frequency, rate or extent of transcription mediated by RNA polymerase I."" [GOC:go_curators, GOC:txnOH]"
Phf8,GO:0045943,biological_process,positive regulation of transcription by RNA polymerase I,"""Any process that activates or increases the frequency, rate or extent of transcription mediated by RNA polymerase I."" [GOC:go_curators, GOC:txnOH]"
Tcea1,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Prdm9,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Mecom,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Mecom,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Dot1l,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Mtf2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Prdm4,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Prdm2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Hdac5,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Mta2,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Prdm15,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Hdac5,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
Prdm9,GO:0045944,biological_process,positive regulation of transcription by RNA polymerase II,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"
